Feature,KS Statistic,KS P-value,Wasserstein Distance,Jensen-Shannon Divergence,# Features,# Similaires (p > 0.05),# Différentes,PD (%),CB Diff (%),TSTR RF Accuracy,TSTR RF F1-score,TSTR MLP Accuracy,TSTR MLP F1-score,Diversity Gap (%),Vendi Score (real),Vendi Score (synth),Vendi Gap (%),Mean (synth),Variance (synth)
Destination Port,0.27654210197473456,0.0,801.1449681657715,0.047170663656484285,,,,,,,,,,,,,,,
Flow Duration,0.26383029563742866,0.0,9277673.851997951,0.007826560296035035,,,,,,,,,,,,,,,
Total Fwd Packets,0.12442224492071852,0.0,44.26070725202202,7.943618523392044e-05,,,,,,,,,,,,,,,
Total Backward Packets,0.14510556761619864,0.0,42.57723233715329,2.0272079588374233e-05,,,,,,,,,,,,,,,
Total Length of Fwd Packets,0.09079502639226744,0.0,563.6507325719887,2.7220444172295122e-05,,,,,,,,,,,,,,,
Total Length of Bwd Packets,0.09232086131319373,0.0,92855.13616018629,1.4807473071143771e-08,,,,,,,,,,,,,,,
Fwd Packet Length Max,0.142273869469213,0.0,76.15409778244556,0.03139060985366081,,,,,,,,,,,,,,,
Fwd Packet Length Min,0.26494149400721534,0.0,10.964564654883514,0.05666437860806878,,,,,,,,,,,,,,,
Fwd Packet Length Mean,0.1876712560041034,0.0,20.96721229898811,0.020198587934349074,,,,,,,,,,,,,,,
Fwd Packet Length Std,0.335423697290578,0.0,24.07790700521528,0.024429571188576363,,,,,,,,,,,,,,,
Bwd Packet Length Max,0.1534454451496089,0.0,291.59421416132943,0.058677490421975925,,,,,,,,,,,,,,,
Bwd Packet Length Min,0.1805927029255776,0.0,19.03859879462329,0.04745763520912105,,,,,,,,,,,,,,,
Bwd Packet Length Mean,0.15606108690867848,0.0,101.2885730741513,0.05395949246267469,,,,,,,,,,,,,,,
Bwd Packet Length Std,0.4997707804286513,0.0,102.62092292873142,0.036859329477899654,,,,,,,,,,,,,,,
Flow Bytes/s,0.10703032390648959,0.0,499812.52931270003,9.002556585716877e-06,,,,,,,,,,,,,,,
Flow Packets/s,0.18284674059131376,0.0,22497.087023113032,0.010207245717068523,,,,,,,,,,,,,,,
Flow IAT Mean,0.11959210708577964,0.0,530030.9002441269,0.004178117413179085,,,,,,,,,,,,,,,
Flow IAT Std,0.15914617867961975,0.0,868669.9513389752,0.006914329940691376,,,,,,,,,,,,,,,
Flow IAT Max,0.270079307389309,0.0,2193660.4368165256,0.00721317801778966,,,,,,,,,,,,,,,
Flow IAT Min,0.23526539373742253,0.0,73803.77681955506,1.150752604224106e-05,,,,,,,,,,,,,,,
Fwd IAT Total,0.17889758865567074,0.0,9804639.232938062,0.00794727163166937,,,,,,,,,,,,,,,
Fwd IAT Mean,0.16240555212178226,0.0,1042772.1844804356,0.004410316650107111,,,,,,,,,,,,,,,
Fwd IAT Std,0.36110814861132706,0.0,879388.4811172055,0.01257662713725337,,,,,,,,,,,,,,,
Fwd IAT Max,0.1923387483921667,0.0,2499099.8217417994,0.012004482054753756,,,,,,,,,,,,,,,
Fwd IAT Min,0.08265449314240969,0.0,279949.701323717,3.963010265108128e-05,,,,,,,,,,,,,,,
Bwd IAT Total,0.30049894992686,0.0,10008348.599122914,0.004995763879643666,,,,,,,,,,,,,,,
Bwd IAT Mean,0.3089368838610337,0.0,1497969.1277391983,0.004058272209423667,,,,,,,,,,,,,,,
Bwd IAT Std,0.4091519264556278,0.0,747149.892799109,0.004463572242998103,,,,,,,,,,,,,,,
