Feature,KS Statistic,KS P-value,Wasserstein Distance,Jensen-Shannon Divergence,# Features,# Similaires (p > 0.05),# Différentes,PD (%),CB Diff (%),TSTR RF Accuracy,TSTR RF F1-score,TSTR MLP Accuracy,TSTR MLP F1-score,Diversity Gap (%),Vendi Score (real),Vendi Score (synth),Vendi Gap (%),Mean (synth),Variance (synth)
Destination Port,0.3196340139753125,0.0,1458.1816234289934,0.050749352853800035,,,,,,,,,,,,,,,
Flow Duration,0.1999039662826833,0.0,9332906.39294818,0.008556980630867501,,,,,,,,,,,,,,,
Total Fwd Packets,0.08049831009432429,0.0,55.28588287816318,5.0140391492192937e-05,,,,,,,,,,,,,,,
Total Backward Packets,0.09438510796106869,0.0,31.876070164088457,3.0104959382727265e-05,,,,,,,,,,,,,,,
Total Length of Fwd Packets,0.07312830752749166,0.0,176.6781586449943,1.0028284738303775e-06,,,,,,,,,,,,,,,
Total Length of Bwd Packets,0.12016805648439127,0.0,70029.51254815451,1.9302330742509694e-09,,,,,,,,,,,,,,,
Fwd Packet Length Max,0.10231181452207372,0.0,68.61233174421521,0.03273590752840963,,,,,,,,,,,,,,,
Fwd Packet Length Min,0.10297023980832076,0.0,8.724131705737976,0.022976069584808936,,,,,,,,,,,,,,,
Fwd Packet Length Mean,0.10740286541876176,0.0,18.40079100401907,0.01122856769081091,,,,,,,,,,,,,,,
Fwd Packet Length Std,0.3372680903306844,0.0,32.6640658279855,0.02666473824429677,,,,,,,,,,,,,,,
Bwd Packet Length Max,0.12638499809960257,0.0,445.58506464528404,0.05733650723275814,,,,,,,,,,,,,,,
Bwd Packet Length Min,0.11923884512911487,0.0,18.418684512073263,0.027225670410887613,,,,,,,,,,,,,,,
Bwd Packet Length Mean,0.16728056350159426,0.0,82.59910267673492,0.031790723929133465,,,,,,,,,,,,,,,
Bwd Packet Length Std,0.4300566638757416,0.0,145.64977680598273,0.05814713214014142,,,,,,,,,,,,,,,
Flow Bytes/s,0.11147672441021614,0.0,465316.8554179826,8.698539865564684e-08,,,,,,,,,,,,,,,
Flow Packets/s,0.18919072519762856,0.0,34068.966917919824,0.008296557065637646,,,,,,,,,,,,,,,
Flow IAT Mean,0.141210513002339,0.0,1348662.3510868798,0.004676917885270204,,,,,,,,,,,,,,,
Flow IAT Std,0.23624948641238028,0.0,3018125.9012587257,0.00887201522517789,,,,,,,,,,,,,,,
Flow IAT Max,0.18783988789572653,0.0,6127156.670096325,0.007128382689328678,,,,,,,,,,,,,,,
Flow IAT Min,0.28281380025675595,0.0,114301.55105104359,0.00011287147811318416,,,,,,,,,,,,,,,
Fwd IAT Total,0.23529125719939842,0.0,9997692.578544902,0.006802229402232877,,,,,,,,,,,,,,,
Fwd IAT Mean,0.2244309088635667,0.0,4790200.8692103755,0.003186087735946667,,,,,,,,,,,,,,,
Fwd IAT Std,0.3421211553458118,0.0,659784.7532448322,0.0071203307460178285,,,,,,,,,,,,,,,
Fwd IAT Max,0.18782571956355576,0.0,5894783.058548355,0.006670044781847301,,,,,,,,,,,,,,,
Fwd IAT Min,0.20907043484120125,0.0,3434504.2540968317,0.0010100769769347804,,,,,,,,,,,,,,,
Bwd IAT Total,0.1932745972704238,0.0,8587272.858953072,0.004381119120800274,,,,,,,,,,,,,,,
Bwd IAT Mean,0.20055062926204897,0.0,4077512.7902042246,0.004313528562471384,,,,,,,,,,,,,,,
Bwd IAT Std,0.33266038535435694,0.0,588668.1878502534,0.003065499053423782,,,,,,,,,,,,,,,
Bwd IAT Max,0.1921963017086396,0.0,5143656.35586222,0.004029278829964646,,,,,,,,,,,,,,,
Bwd IAT Min,0.2871881396261037,0.0,3950867.11032483,0.0010727876760689061,,,,,,,,,,,,,,,
