Feature,KS Statistic,KS P-value,Wasserstein Distance,Jensen-Shannon Divergence,# Features,# Similaires (p > 0.05),# Différentes,PD (%),CB Diff (%),TSTR RF Accuracy,TSTR RF F1-score,TSTR MLP Accuracy,TSTR MLP F1-score,Diversity Gap (%),Vendi Score (real),Vendi Score (synth),Vendi Gap (%),Mean (synth),Variance (synth)
Destination Port,0.3182473092656187,0.0,2481.47388386451,0.05857779785333907,,,,,,,,,,,,,,,
Flow Duration,0.2762323359372398,0.0,3501188.0416869437,0.006634916780329804,,,,,,,,,,,,,,,
Total Fwd Packets,0.07113388247341779,0.0,61.696105026916456,9.23311809480386e-05,,,,,,,,,,,,,,,
Total Backward Packets,0.0728739433113027,0.0,62.728066428091694,1.837411062250035e-05,,,,,,,,,,,,,,,
Total Length of Fwd Packets,0.1178132904153616,0.0,336.88304964944234,7.72276753342727e-06,,,,,,,,,,,,,,,
Total Length of Bwd Packets,0.11695211397732011,0.0,74938.90490400046,2.196724769152339e-09,,,,,,,,,,,,,,,
Fwd Packet Length Max,0.11100141075681869,0.0,33.34156015652295,0.017405623243899573,,,,,,,,,,,,,,,
Fwd Packet Length Min,0.05974253850654421,0.0,3.1413181520143394,0.006316143002654254,,,,,,,,,,,,,,,
Fwd Packet Length Mean,0.1133305860247896,0.0,11.345785540002813,0.006774123416748825,,,,,,,,,,,,,,,
Fwd Packet Length Std,0.25766113649911065,0.0,16.31882754300481,0.00731149195661968,,,,,,,,,,,,,,,
Bwd Packet Length Max,0.07461484218529069,0.0,154.2964315746796,0.0359306659879996,,,,,,,,,,,,,,,
Bwd Packet Length Min,0.07571438184357415,0.0,9.23153079614349,0.014070261606557008,,,,,,,,,,,,,,,
Bwd Packet Length Mean,0.12480395435580939,0.0,32.9640624761751,0.02309770399330168,,,,,,,,,,,,,,,
Bwd Packet Length Std,0.35982625872053425,0.0,84.56275184992103,0.03886173043798644,,,,,,,,,,,,,,,
Flow Bytes/s,0.10524286790106463,0.0,483797.08941625076,8.010385720921363e-08,,,,,,,,,,,,,,,
Flow Packets/s,0.20989884886238852,0.0,20092.100133792792,0.010412829047371484,,,,,,,,,,,,,,,
Flow IAT Mean,0.0919539024872259,0.0,563250.0030571953,0.004262670607245449,,,,,,,,,,,,,,,
Flow IAT Std,0.14600809875794205,0.0,843323.8267714869,0.005422779384373869,,,,,,,,,,,,,,,
Flow IAT Max,0.25592077445721917,0.0,1408075.1864531792,0.006260987329277433,,,,,,,,,,,,,,,
Flow IAT Min,0.21196203014966397,0.0,30737.114017848093,7.786152263521745e-06,,,,,,,,,,,,,,,
Fwd IAT Total,0.2074136933743566,0.0,3337283.015232226,0.006098875994663033,,,,,,,,,,,,,,,
Fwd IAT Mean,0.1739174744986497,0.0,1451903.7771607386,0.002672527194384608,,,,,,,,,,,,,,,
Fwd IAT Std,0.21459686022878044,0.0,1179268.3617542745,0.006761203598661342,,,,,,,,,,,,,,,
