Feature,KS Statistic,KS P-value,Wasserstein Distance,Jensen-Shannon Divergence,# Features,# Similaires (p > 0.05),# Différentes,PD (%),CB Diff (%),TSTR RF Accuracy,TSTR RF F1-score,TSTR MLP Accuracy,TSTR MLP F1-score,Diversity Gap (%),Vendi Score (real),Vendi Score (synth),Vendi Gap (%),Mean (synth),Variance (synth)
Destination Port,0.25514997168814385,0.0,470.7286845063361,0.07086147846733178,,,,,,,,,,,,,,,
Flow Duration,0.21773410935322643,0.0,3449430.4793702434,0.006203839808218404,,,,,,,,,,,,,,,
Total Fwd Packets,0.06429937631616778,0.0,34.50215576952793,3.315538224934096e-05,,,,,,,,,,,,,,,
Total Backward Packets,0.05979781300518816,0.0,28.819656389286084,8.026225207662578e-05,,,,,,,,,,,,,,,
Total Length of Fwd Packets,0.07105350423266177,0.0,305.31811762812515,1.2564149926154363e-06,,,,,,,,,,,,,,,
Total Length of Bwd Packets,0.11293749017843624,0.0,71787.60596947336,2.987496688337227e-09,,,,,,,,,,,,,,,
Fwd Packet Length Max,0.07869580464169183,0.0,85.75752726421675,0.03332157754319429,,,,,,,,,,,,,,,
Fwd Packet Length Min,0.049456521541170195,0.0,4.7652529276476985,0.010990948042287693,,,,,,,,,,,,,,,
Fwd Packet Length Mean,0.0920910185150031,0.0,23.107895770853176,0.0147243163155902,,,,,,,,,,,,,,,
Fwd Packet Length Std,0.33991874228396785,0.0,32.524891282417606,0.024029613019016745,,,,,,,,,,,,,,,
Bwd Packet Length Max,0.08648139724201423,0.0,141.04762471305992,0.03421206636989073,,,,,,,,,,,,,,,
Bwd Packet Length Min,0.0681852776838221,0.0,7.221569814787754,0.010484705117343049,,,,,,,,,,,,,,,
Bwd Packet Length Mean,0.16892086593961814,0.0,28.435871831928935,0.017876801698828628,,,,,,,,,,,,,,,
Bwd Packet Length Std,0.3815472577743419,0.0,40.14333467599219,0.048715151866262,,,,,,,,,,,,,,,
Flow Bytes/s,0.07148557507196981,0.0,840726.0831408321,1.0475512811831887e-07,,,,,,,,,,,,,,,
Flow Packets/s,0.14606713873978297,0.0,9531.913816860339,0.004083243716615977,,,,,,,,,,,,,,,
Flow IAT Mean,0.08727305497448912,0.0,596626.8448754722,0.002476554860454064,,,,,,,,,,,,,,,
Flow IAT Std,0.21771664525397413,0.0,1274319.3220311282,0.004781957025357849,,,,,,,,,,,,,,,
Flow IAT Max,0.19303561027794883,0.0,2915193.709336075,0.00504674164564658,,,,,,,,,,,,,,,
Flow IAT Min,0.26420669840897826,0.0,53646.65331283184,4.283122420713919e-05,,,,,,,,,,,,,,,
Fwd IAT Total,0.12014677469284252,0.0,3508718.919158706,0.0047736174810900705,,,,,,,,,,,,,,,
Fwd IAT Mean,0.13157877806169777,0.0,1643272.0599265243,0.0025231237122684868,,,,,,,,,,,,,,,
Fwd IAT Std,0.3390517135184532,0.0,628943.3723965611,0.004453553344035787,,,,,,,,,,,,,,,
Fwd IAT Max,0.11449020843706648,0.0,2830027.1413995614,0.003118221272507376,,,,,,,,,,,,,,,
Fwd IAT Min,0.12714371852259154,0.0,1282513.454038059,0.0001626913148256098,,,,,,,,,,,,,,,
Bwd IAT Total,0.13643132319240558,0.0,2786019.4411736564,0.003912170909454667,,,,,,,,,,,,,,,
Bwd IAT Mean,0.19091428640914526,0.0,1482945.2197465643,0.0024164676109671326,,,,,,,,,,,,,,,
Bwd IAT Std,0.2964802743876697,0.0,389101.76582139556,0.0033428992950470327,,,,,,,,,,,,,,,
Bwd IAT Max,0.13893129867428322,0.0,2302462.3963177917,0.0024268284113740627,,,,,,,,,,,,,,,
Bwd IAT Min,0.21561194891657054,0.0,1359908.1005297252,0.00024172210495887017,,,,,,,,,,,,,,,
Fwd PSH Flags,0.007751093688603938,3.422449023462076e-61,0.007751093688603938,0.00026647773788497913,,,,,,,,,,,,,,,
