Feature,KS Statistic,KS P-value,Wasserstein Distance,Jensen-Shannon Divergence,# Features,# Similaires (p > 0.05),# Différentes,PD (%),CB Diff (%),TSTR RF Accuracy,TSTR RF F1-score,TSTR MLP Accuracy,TSTR MLP F1-score,Diversity Gap (%),Vendi Score (real),Vendi Score (synth),Vendi Gap (%),Mean (synth),Variance (synth)
Destination Port,0.22389284769289597,0.0,1692.919223240862,0.08630806642692297,,,,,,,,,,,,,,,
Flow Duration,0.22242869837587997,0.0,5583021.178224243,0.009750457775231265,,,,,,,,,,,,,,,
Total Fwd Packets,0.10178834414180554,0.0,4.103523551840081,1.0949708829356186e-05,,,,,,,,,,,,,,,
Total Backward Packets,0.11188724676599193,0.0,7.1028180563932946,6.314754411941997e-06,,,,,,,,,,,,,,,
Total Length of Fwd Packets,0.1471972853676554,0.0,185.55239193633952,7.637434520690065e-07,,,,,,,,,,,,,,,
Total Length of Bwd Packets,0.1696428515476215,0.0,9793.610246018945,8.07097534181352e-10,,,,,,,,,,,,,,,
Fwd Packet Length Max,0.17448167080057694,0.0,72.02142617170564,0.028424233375348294,,,,,,,,,,,,,,,
Fwd Packet Length Min,0.12329187450312029,0.0,6.861585778656559,0.02848978865464751,,,,,,,,,,,,,,,
Fwd Packet Length Mean,0.14162783239898472,0.0,14.303540625864954,0.025620990968949004,,,,,,,,,,,,,,,
Fwd Packet Length Std,0.36860205984742916,0.0,23.142810299818905,0.03196945038540621,,,,,,,,,,,,,,,
Bwd Packet Length Max,0.13795890212701944,0.0,380.355774606222,0.08016254887942705,,,,,,,,,,,,,,,
Bwd Packet Length Min,0.1302900082729187,0.0,13.882572321177769,0.030725684429615097,,,,,,,,,,,,,,,
Bwd Packet Length Mean,0.17469652894359944,0.0,89.25527613524878,0.07313975075564132,,,,,,,,,,,,,,,
Bwd Packet Length Std,0.2826249470847935,0.0,180.55098767698738,0.0785691623099406,,,,,,,,,,,,,,,
Flow Bytes/s,0.13342500737216467,0.0,1285280.5807310953,7.823094989971234e-06,,,,,,,,,,,,,,,
Flow Packets/s,0.11919348371694427,0.0,46695.09053362067,0.007959468483954162,,,,,,,,,,,,,,,
Flow IAT Mean,0.10653238067014725,0.0,421690.03568968555,0.006016816113317337,,,,,,,,,,,,,,,
Flow IAT Std,0.21498617568898518,0.0,480328.55759819114,0.007683571237779674,,,,,,,,,,,,,,,
Flow IAT Max,0.196502624639562,0.0,1524406.451576787,0.0140563379474604,,,,,,,,,,,,,,,
Flow IAT Min,0.21662324682755496,0.0,58163.762836153124,1.2663152088500826e-05,,,,,,,,,,,,,,,
Fwd IAT Total,0.09807949649100323,0.0,5527338.425027418,0.006921307920473585,,,,,,,,,,,,,,,
Fwd IAT Mean,0.16174490890087878,0.0,968615.9947502603,0.0058938977021119115,,,,,,,,,,,,,,,
Fwd IAT Std,0.34531537533830486,0.0,639132.6176028326,0.009251197723618551,,,,,,,,,,,,,,,
Fwd IAT Max,0.1643547680935944,0.0,1588090.4814794993,0.014895145334192615,,,,,,,,,,,,,,,
Fwd IAT Min,0.20725810672073053,0.0,821098.8572186978,6.326594637094236e-05,,,,,,,,,,,,,,,
Bwd IAT Total,0.17390252644596238,0.0,7282123.982387207,0.003563440455802664,,,,,,,,,,,,,,,
Bwd IAT Mean,0.25154738151890205,0.0,1124832.7201090052,0.0022085347269265873,,,,,,,,,,,,,,,
Bwd IAT Std,0.21740779544966826,0.0,607670.7807326267,0.006533344408042403,,,,,,,,,,,,,,,
Bwd IAT Max,0.17190809650284,0.0,2465108.1833621007,0.009017468634139644,,,,,,,,,,,,,,,
